	Easting	Northing	Elevation
6408	169103.79235920246	104329.85069481097	274.14599999999996
6409	169103.8855584861	104329.88161982596	274.152
6410	169103.913540498	104329.90118609648	274.164
6411	169103.90357384513	104329.8961447496	274.16700000000003
6412	169103.87915400337	104329.91051621549	274.175
6413	169103.8934458402	104329.9685923811	274.189
6414	169103.8713217867	104329.93977820501	274.193
6415	169103.84268959358	104329.9027837012	274.197
6416	169103.83018451865	104329.90941222105	274.214
6417	169103.8917680979	104329.9394813804	274.235
6418	169103.87948177548	104329.9184888145	274.272
6419	169103.85413828102	104329.89244372491	274.29
6420	169103.87075787503	104329.86562347785	274.32
6421	169103.8742552703	104329.85173249524	274.344
6422	169103.86193207675	104329.84093579184	274.358
6423	169103.82443004948	104329.82430120092	274.357
6424	169103.79878580707	104329.81568090618	274.366
6425	169103.78775204034	104329.80989416875	274.376
6426	169103.78515575646	104329.80469409656	274.371
6427	169103.76780356583	104329.73826468736	274.368
6428	169103.73428202127	104329.63989115227	274.361
6429	169103.80817388152	104329.55339971744	274.395
6430	169103.82841598082	104329.54383306578	274.393
6431	169103.8557995999	104329.66313254088	274.416
6432	169103.93901166023	104329.72757553216	274.41900000000004
6433	169104.19953549939	104329.86848086398	274.399
6434	169104.35201916215	104330.072210663	274.388
6435	169104.5117820618	104330.20237024501	274.409
6436	169104.5268423201	104330.17943737563	274.414
6437	169104.50106003231	104330.11038213689	274.435
6438	169104.4981190127	104330.06903137639	274.428
6439	169104.4834723363	104330.07620829437	274.457
6440	169104.4866066365	104330.0969823841	274.472
6441	169104.48244049473	104330.13144831825	274.47
6442	169105.3246642449	104334.25997906085	274.841
6443	169105.31306659835	104334.18003759626	274.842
6444	169105.2991796575	104334.10861540865	274.892
6445	169105.2832884851	104334.09836194385	274.91900000000004
6446	169105.28124141583	104334.07277186122	274.91900000000004
6447	169104.8309523498	104334.11081509292	274.92
6448	169104.3256835048	104334.16627080087	274.89799999999997
6449	169103.74410089006	104334.2548192963	274.914
6450	169103.10838419854	104334.38988829684	274.899
6451	169102.48913183066	104334.47533460986	274.909
6452	169101.23588286	104334.71328231506	274.931
6453	169100.6125909159	104334.8639686061	274.92
6454	169099.96566408232	104334.91057037003	274.847
6455	169098.67375530605	104335.1891628895	274.797
6456	169098.01183204638	104335.33970982209	274.789
6457	169097.35603113213	104335.53940512612	274.754
6458	169096.70772702878	104335.67109251767	274.752
6459	169096.04805053535	104335.85779725481	274.71
6460	169094.71699080602	104336.11567184608	274.666
6461	169094.06711893174	104336.18784636166	274.63599999999997
6462	169093.4355154607	104336.33609349001	274.547
6463	169092.17310701442	104336.54323687125	274.433
6464	169091.53544023485	104336.62602256704	274.445
6465	169090.90906047326	104336.64452166948	274.46299999999997
6466	169090.2719023087	104336.75103821512	274.448
6467	169089.60006486147	104336.78346221428	274.428
6468	169088.93207722012	104336.93472989183	274.375
6469	169088.25577575734	104337.01830328722	274.291
6470	169087.60834632482	104337.13831590582	274.26
6471	169086.97498900472	104337.21277554054	274.199
6472	169086.31335465165	104337.3164234031	274.126
6473	169085.63843110224	104337.44634754024	274.074
6474	169084.98256934184	104337.53147825133	274.075
6475	169084.35066761496	104337.6965951221	274.046
6476	169083.70848586957	104337.74599673692	274.02099999999996
6477	169083.0515312851	104337.87042466179	273.965
6478	169082.38825974014	104337.90084131807	273.94599999999997
6479	169081.75769612027	104338.02462320868	273.869
6480	169081.14516899997	104338.12418531347	273.842
6481	169080.5271446099	104338.23188443296	273.836
6482	169079.9170467673	104338.34999362659	273.83299999999997
6483	169079.30365948591	104338.39152835961	273.849
6484	169078.73399052504	104338.53870325349	273.844
6485	169078.1378461968	104338.57826119661	273.839
6486	169077.5965041958	104338.71534251608	273.79900000000004
6487	169077.04153034542	104338.7431848282	273.779
6488	169076.47773210515	104338.87758982461	273.722
6489	169075.8907134448	104338.95759419166	273.693
6490	169075.28072852994	104339.01156225149	273.723
6491	169074.65114625957	104339.12700635195	273.716
6492	169074.01423705005	104339.16474913154	273.725
6493	169073.39812668564	104339.36792757642	273.698
6494	169072.75262878448	104339.4469796205	273.673
6495	169072.12977445987	104339.57561041415	273.612
6496	169071.51738932397	104339.66887116712	273.567
6497	169070.90351249132	104339.74729606695	273.596
6498	169070.27463557041	104339.86496781558	273.589
6499	169069.6191240958	104339.88614499662	273.585
6500	169068.97183170787	104340.00134046003	273.579
6501	169068.32310230276	104340.02068846673	273.587
6502	169067.65678830977	104340.10374439601	273.532
6503	169066.98933809958	104340.13933858462	273.505
6504	169066.3632813252	104340.16729622334	273.509
6505	169065.73318088645	104340.228793432	273.512
6506	169064.49318884796	104340.51610920858	273.501
6507	169063.25541412944	104340.78192899842	273.508
6508	169062.6401124989	104340.85997895245	273.441
6509	169062.04738670477	104340.94052039925	273.384
6510	169060.830823753	104341.09277829807	273.444
6511	169060.24348319415	104341.2621372221	273.439
6512	169059.6083357498	104341.33881825209	273.46299999999997
6513	169058.97991832186	104341.52693805099	273.421
6514	169058.3276206291	104341.64582439233	273.374
6515	169057.68475398832	104341.78643449675	273.337
6516	169057.0331817593	104341.86898879427	273.341
6517	169056.36441479594	104341.94017286226	273.383
6518	169055.71054336586	104342.03402731754	273.39799999999997
6519	169054.4218023929	104342.22643954307	273.35900000000004
6520	169053.73209439774	104342.3032952454	273.312
6521	169053.10181221497	104342.48121302016	273.275
6522	169052.44380319762	104342.60174792167	273.219
6523	169051.81470574124	104342.7807824118	273.172
6524	169050.53572093352	104343.10262721125	273.178
6525	169049.89554046188	104343.25659542903	273.183
6526	169049.2652474019	104343.37166921701	273.199
6527	169047.96613702906	104343.7368213851	273.117
6528	169047.29785625744	104343.9040360814	273.056
6529	169046.64210888508	104343.95784243848	272.959
6530	169045.9948554992	104344.09547203593	272.85200000000003
6531	169045.39268903868	104344.22306826618	272.848
6532	169044.7479039241	104344.33549499884	272.829
6533	169044.1119642688	104344.46723339986	272.855
6534	169043.4570576624	104344.55163116567	272.846
6535	169042.83394746942	104344.71863849368	272.887
6536	169042.17196175797	104344.78836574219	272.811
6537	169041.49428623138	104344.9568449771	272.756
6538	169040.8064557775	104345.10656414367	272.683
6539	169040.1754958519	104345.3078391077	272.635
6540	169039.54384956614	104345.46869845968	272.601
6541	169038.87201138385	104345.60067886859	272.577
6542	169038.19176043774	104345.7582117226	272.528
6543	169037.51919653564	104345.8277160488	272.513
6544	169036.83987258025	104345.95892821159	272.482
6545	169036.1544231248	104346.04173375946	272.447
6546	169035.50498723204	104346.22440453153	272.368
6547	169034.83455228986	104346.32988092303	272.311
6548	169034.20043949925	104346.48257523123	272.251
6549	169033.5955991078	104346.62666213606	272.251
6550	169032.3418479425	104346.939703919	272.249
6551	169031.04984088824	104347.1484236503	272.231
6552	169030.38860622814	104347.24077164661	272.185
6553	169029.75566497125	104347.39829062857	272.18
6554	169029.12748438274	104347.48816250637	272.131
6555	169028.46668252719	104347.59237673134	272.113
6556	169027.84160318782	104347.7122917762	272.10200000000003
6557	169027.16442794874	104347.77510706242	272.097
6558	169026.5273966789	104347.94614456221	272.075
6559	169025.85933675652	104348.01937422715	272.068
6560	169024.5416011926	104348.27601674758	271.987
6561	169023.889061379	104348.39657488931	271.914
6562	169023.19171181857	104348.4502343284	271.88
6563	169021.84105322062	104348.60702360421	271.863
6564	169021.16172184667	104348.6414684942	271.866
6565	169020.50843291965	104348.77203496546	271.841
6566	169019.83652931577	104348.79037856031	271.824
6567	169019.1676462779	104348.89419408515	271.811
6568	169018.51869037544	104348.8777687028	271.782
6569	169017.85460137684	104348.97066412959	271.721
6570	169017.2040476624	104349.03487420268	271.69599999999997
6571	169016.5466598957	104349.11537334416	271.70599999999996
6572	169015.17404439845	104349.32899746485	271.703
6573	169014.4552915112	104349.48379943054	271.69
6574	169013.750606551	104349.52797924541	271.692
6575	169013.0449689881	104349.67170570418	271.635
6576	169012.3135072667	104349.72468766104	271.585
6577	169011.64485222154	104349.83128568064	271.533
6578	169011.00501116016	104349.8584587248	271.49
6579	169010.35643954395	104349.90043096337	271.5
6580	169009.7139855794	104349.96003655903	271.51599999999996
6581	169009.04670458823	104349.98210578784	271.531
6582	169008.3835828327	104350.07055672444	271.54
6583	169007.72709115126	104350.06726764608	271.506
6584	169007.04890631486	104350.17957879696	271.434
6585	169006.3393736571	104350.28269353881	271.384
6586	169005.6755429434	104350.40302791446	271.34
6587	169005.02245002938	104350.47928015701	271.317
6588	169004.35560806643	104350.54454549868	271.344
6589	169003.71088129396	104350.64121999033	271.341
6590	169003.06180169646	104350.69227499794	271.35
6591	169002.45196045566	104350.87212614156	271.325
6592	169001.79412186448	104350.97894969396	271.307
6593	169001.13122110922	104351.13821814489	271.31
6594	169000.45433085915	104351.15506320819	271.278
6595	168999.13018667995	104351.31028519943	271.216
6596	168998.4804177402	104351.42084582243	271.163
6597	168997.79313595762	104351.51773875114	271.145
6598	168997.11708710348	104351.6311711371	271.173
6599	168996.44261373673	104351.76926504634	271.16700000000003
6600	168995.78162688072	104351.89220623393	271.186
6601	168995.15659256052	104352.06607136875	271.183
6602	168994.53155824033	104352.23993650358	
6603	168994.13993272642	104352.34887455798	
6604	168993.74830721252	104352.45781261238	
6605	168993.3566816986	104352.56675066678	
6606	168992.9650561847	104352.67568872118	
6607	168992.5734306708	104352.78462677558	
6608	168992.1818051569	104352.89356482998	
6609	168991.790179643	104353.00250288438	
6610	168991.3985541291	104353.11144093878	
6611	168991.00692861518	104353.22037899318	
6612	168990.61530310128	104353.32931704758	
6613	168990.22367758738	104353.43825510198	
6614	168989.83205207347	104353.54719315638	
6615	168989.44042655957	104353.65613121078	
6616	168989.04880104566	104353.76506926518	
6617	168988.65717553176	104353.87400731958	
6618	168988.26555001785	104353.98294537398	
6619	168987.87392450395	104354.09188342838	
6620	168987.48229899004	104354.20082148278	
6621	168987.09067347614	104354.30975953718	
6622	168916.1643964405	104359.99651826266	271.291
6623	168915.9634899621	104360.00247259717	271.28
6624	168915.94569457532	104359.9264023751	271.269
6625	168915.88814250848	104359.96531183645	271.28
6626	168915.84037254407	104359.96124776825	271.3
6627	168915.76421891918	104359.91685423255	271.301
6628	168915.45669692475	104360.02012298442	271.29
6629	168914.97822041454	104360.03045954183	271.23400000000004
6630	168914.41876402363	104360.04958989844	271.23
6631	168913.80836763963	104360.15325736627	271.236
6632	168913.1812595809	104360.17696556076	271.254
6633	168912.65215796162	104360.31670288928	271.251
6634	168912.04263928716	104360.30803239346	271.217
6635	168911.37863128277	104360.37925179303	271.165
6636	168910.70100221713	104360.4368896503	271.147
6637	168910.0235292752	104360.51733010355	271.163
6638	168909.33616672189	104360.63759231567	271.159
6639	168908.6343881264	104360.70070544444	271.116
6640	168907.95530905077	104360.83137885574	271.08799999999997
6641	168907.2695659502	104360.86451772694	271.074
6642	168906.606806095	104361.01879319549	271.014
6643	168905.92653481726	104361.05083953403	270.981
6644	168905.27821877474	104361.18811174482	270.95
6645	168904.64554898348	104361.27130856924	270.851
6646	168903.97696008877	104361.39367785584	270.776
6647	168903.2722193118	104361.45418575313	270.752
6648	168902.6484419359	104361.5437176153	270.76599999999996
6649	168902.03200637674	104361.64106185269	270.79900000000004
6650	168901.40270259487	104361.68052102812	270.749
6651	168900.745230657	104361.7855046168	270.75
6652	168899.54271435738	104361.86833165679	270.72
6653	168898.92241867792	104361.9482365651	270.692
6654	168898.3379309893	104362.08647950459	270.634
6655	168897.7899313712	104362.15941329673	270.64099999999996
6656	168897.2708414176	104362.25858938321	270.635
6657	168896.53588416064	104362.25948255509	270.66900000000004
6658	168896.22103546653	104362.35086178407	270.676
6659	168895.81621711582	104362.33903236687	270.688
6660	168894.94350970106	104362.50145664159	270.703
6661	168894.3484214031	104362.54604434408	270.73900000000003
6662	168893.7613294716	104362.6813123636	270.724
6663	168893.17855708092	104362.67236893158	270.717
6664	168892.62169042855	104362.73192406446	270.673
6665	168892.04958164552	104362.76584206708	270.653
6666	168891.43918098428	104362.80444312003	270.66200000000003
6667	168890.87030916562	104362.89713882934	270.676
6668	168890.27784480926	104362.97250972968	270.709
6669	168889.18115356844	104363.1458130544	270.675
6670	168888.71184327337	104363.25221248344	270.678
6671	168888.4741744274	104363.16757014021	270.715
6672	168888.42020668465	104363.1349353781	270.747
6673	168888.40381254433	104363.1322814133	270.757
6674	168888.40298645248	104363.13061002363	270.753
6675	168888.410554728	104363.14157460537	270.77099999999996
6676	168888.42150094695	104363.13864763733	270.77
6677	168888.4303539879	104363.12273646612	270.77
6678	168888.43262634933	104363.11885157414	270.784
6679	168888.45228752156	104363.10538901296	270.768
6680	168888.49622219938	104363.05178541131	270.76099999999997
6681	168888.52532344917	104363.0244529713	270.776
6682	168888.5531191685	104362.99655972328	270.764
6683	168888.55038902588	104362.96225434449	270.754
6684	168888.53754096082	104362.96517451573	270.756
